outer_fold,model,noise_std,noise_med,shift,mixup,p_apply,score,qc_auc,mmd2,knn_overlap,skipped
2,svm_rbf,0.0,0.03,0.0,0.6,0.5,0.8274773649642304,,,,False
2,svm_rbf,0.0,0.03,1.0,0.0,0.5,,0.6089950754078178,3.408501461965585e-06,1.0,True
2,svm_rbf,0.0,0.03,1.0,0.2,0.5,0.8112403650292087,,,,False
2,svm_rbf,0.0,0.03,1.0,0.4,0.5,0.8301987598220085,,,,False
2,svm_rbf,0.0,0.03,1.0,0.6,0.5,0.825964948606806,,,,False
2,svm_rbf,0.0,0.03,2.0,0.0,0.5,0.7914530847447231,,,,False
2,svm_rbf,0.0,0.03,2.0,0.2,0.5,0.7989936276711972,,,,False
2,svm_rbf,0.0,0.03,2.0,0.4,0.5,0.7874033898318863,,,,False
2,svm_rbf,0.0,0.03,2.0,0.6,0.5,0.7929759661772655,,,,False
2,svm_rbf,0.0,0.03,4.0,0.0,0.5,,0.6296552785472453,5.521654151374733e-05,1.0,True
2,svm_rbf,0.0,0.03,4.0,0.2,0.5,0.8102632037111341,,,,False
2,svm_rbf,0.0,0.03,4.0,0.4,0.5,0.7934999945017124,,,,False
2,svm_rbf,0.0,0.03,4.0,0.6,0.5,0.7980610805488406,,,,False
2,svm_rbf,0.005,0.0,0.0,0.0,0.5,,0.7556940597106802,9.963909815002836e-07,1.0,True
2,svm_rbf,0.005,0.0,0.0,0.2,0.5,0.7869148984151334,,,,False
2,svm_rbf,0.005,0.0,0.0,0.4,0.5,0.6803132084430802,,,,False
2,svm_rbf,0.005,0.0,0.0,0.6,0.5,0.8366024478127937,,,,False
2,svm_rbf,0.005,0.0,1.0,0.0,0.5,0.6764054408973635,,,,False
2,svm_rbf,0.005,0.0,1.0,0.2,0.5,0.7974454683129029,,,,False
2,svm_rbf,0.005,0.0,1.0,0.4,0.5,0.68028746500139,,,,False
2,svm_rbf,0.005,0.0,1.0,0.6,0.5,0.7787224654009822,,,,False
2,svm_rbf,0.005,0.0,2.0,0.0,0.5,0.7800334636182024,,,,False
2,svm_rbf,0.005,0.0,2.0,0.2,0.5,0.7865357461530275,,,,False
2,svm_rbf,0.005,0.0,2.0,0.4,0.5,0.8114068035297984,,,,False
2,svm_rbf,0.005,0.0,2.0,0.6,0.5,0.7920807356841602,,,,False
2,svm_rbf,0.005,0.0,4.0,0.0,0.5,,0.6126500461680517,4.501454853933495e-05,1.0,True
2,svm_rbf,0.005,0.0,4.0,0.2,0.5,0.801495344444542,,,,False
2,svm_rbf,0.005,0.0,4.0,0.4,0.5,0.6791109849771951,,,,False
2,svm_rbf,0.005,0.0,4.0,0.6,0.5,0.7806448271404887,,,,False
2,svm_rbf,0.01,0.0,0.0,0.0,0.5,,0.8056325023084026,3.5682744965459534e-06,1.0,True
2,svm_rbf,0.01,0.0,0.0,0.2,0.5,0.6856448142824085,,,,False
2,svm_rbf,0.01,0.0,0.0,0.4,0.5,0.8222114622963682,,,,False
2,svm_rbf,0.01,0.0,0.0,0.6,0.5,0.8216967715985734,,,,False
2,svm_rbf,0.01,0.0,1.0,0.0,0.5,,0.6416204986149585,2.8950041830455575e-06,1.0,True
2,svm_rbf,0.01,0.0,1.0,0.2,0.5,0.8301614880709195,,,,False
2,svm_rbf,0.01,0.0,1.0,0.4,0.5,0.813442417826581,,,,False
2,svm_rbf,0.01,0.0,1.0,0.6,0.5,0.8030115718418912,,,,False
2,svm_rbf,0.01,0.0,2.0,0.0,0.5,,0.6336565096952909,5.824864193870738e-06,1.0,True
2,svm_rbf,0.01,0.0,2.0,0.2,0.5,0.7997425997559816,,,,False
2,svm_rbf,0.01,0.0,2.0,0.4,0.5,0.8207055374074875,,,,False
2,svm_rbf,0.01,0.0,2.0,0.6,0.5,0.7941547724240895,,,,False
2,svm_rbf,0.01,0.0,4.0,0.0,0.5,,0.6335795629424439,3.697196422769444e-05,0.9956140350877193,True
2,svm_rbf,0.01,0.0,4.0,0.2,0.5,0.669224787014144,,,,False
2,svm_rbf,0.01,0.0,4.0,0.4,0.5,0.7935075297874093,,,,False
2,svm_rbf,0.01,0.0,4.0,0.6,0.5,0.7936042000134674,,,,False
2,svm_rbf,0.02,0.0,0.0,0.0,0.5,,0.9185903354878424,1.6902937045149002e-05,1.0,True
2,svm_rbf,0.02,0.0,0.0,0.2,0.5,,0.682344567559249,0.0014651613415705977,0.9736842105263158,True
2,svm_rbf,0.02,0.0,0.0,0.4,0.5,,0.6772083718067098,0.001207337459596891,0.956140350877193,True
2,svm_rbf,0.02,0.0,0.0,0.6,0.5,,0.66878270236996,0.0027770762066483545,0.9254385964912281,True
2,svm_rbf,0.02,0.0,1.0,0.0,0.5,,0.701138811942136,5.4699047553619096e-06,1.0,True
2,svm_rbf,0.02,0.0,1.0,0.2,0.5,,0.609777367395096,0.0003089152008879381,0.9766081871345029,True
2,svm_rbf,0.02,0.0,1.0,0.4,0.5,,0.6189596799015081,0.0005393769207535648,0.9824561403508771,True
2,svm_rbf,0.02,0.0,1.0,0.6,0.5,,0.6297706986765159,0.0008354104654018091,0.9619883040935673,True
2,svm_rbf,0.02,0.0,2.0,0.0,0.5,,0.7068713450292399,8.013653116867303e-06,1.0,True
2,svm_rbf,0.02,0.0,2.0,0.2,0.5,,0.6215373961218836,0.00015567734816812617,0.9941520467836257,True
2,svm_rbf,0.02,0.0,2.0,0.4,0.5,,0.6281548168667281,0.0008026880029192718,0.9883040935672515,True
2,svm_rbf,0.02,0.0,2.0,0.6,0.5,,0.6231661023904791,0.0012047201713871747,0.97953216374269,True
2,svm_rbf,0.02,0.0,4.0,0.0,0.5,,0.7140658664204371,5.1437953553890026e-05,0.9956140350877193,True
2,svm_rbf,0.02,0.0,4.0,0.2,0.5,,0.6278085564789166,0.00036538146738718247,0.9941520467836257,True
2,svm_rbf,0.02,0.0,4.0,0.4,0.5,,0.6267056530214425,0.00042805361834008515,0.9766081871345029,True
2,svm_rbf,0.02,0.0,4.0,0.6,0.5,,0.6282958859136144,0.0005767988201048624,0.9590643274853801,True
2,rf,0.0,0.0,0.0,0.0,0.5,0.6012863767113689,,,,False
2,rf,0.0,0.0,0.0,0.2,0.5,0.6012863767113689,,,,False
2,rf,0.0,0.0,0.0,0.4,0.5,0.6108519577725217,,,,False
2,rf,0.0,0.0,0.0,0.6,0.5,0.6672060454145008,,,,False
2,rf,0.0,0.0,1.0,0.0,0.5,0.6482480946721023,,,,False
2,rf,0.0,0.0,1.0,0.2,0.5,0.805417695094308,,,,False
2,rf,0.0,0.0,1.0,0.4,0.5,0.7878558775390528,,,,False
2,rf,0.0,0.0,1.0,0.6,0.5,0.835091752064422,,,,False
2,rf,0.0,0.0,2.0,0.0,0.5,0.7775093447356367,,,,False
2,rf,0.0,0.0,2.0,0.2,0.5,0.7691318207922553,,,,False
2,rf,0.0,0.0,2.0,0.4,0.5,0.8045220336101465,,,,False
2,rf,0.0,0.0,2.0,0.6,0.5,0.8271312459256032,,,,False
2,rf,0.0,0.0,4.0,0.0,0.5,,0.7105263157894737,0.00012299206079080527,0.9912280701754386,True
2,rf,0.0,0.0,4.0,0.2,0.5,,0.6004347491535857,0.00041709712700122026,0.9692982456140351,True
2,rf,0.0,0.0,4.0,0.4,0.5,0.783257012691864,,,,False
2,rf,0.0,0.0,4.0,0.6,0.5,,0.601127269929209,0.001566419052744239,0.9692982456140351,True
2,rf,0.0,0.005,0.0,0.0,0.5,0.6619263680643382,,,,False
2,rf,0.0,0.005,0.0,0.2,0.5,0.8133924475343033,,,,False
2,rf,0.0,0.005,0.0,0.4,0.5,0.6139665196338866,,,,False
2,rf,0.0,0.005,0.0,0.6,0.5,0.8384846582820122,,,,False
2,rf,0.0,0.005,1.0,0.0,0.5,0.8170902241235583,,,,False
2,rf,0.0,0.005,1.0,0.2,0.5,0.7745153329842788,,,,False
2,rf,0.0,0.005,1.0,0.4,0.5,0.8145725881932373,,,,False
2,rf,0.0,0.005,1.0,0.6,0.5,0.8191726115431258,,,,False
2,rf,0.0,0.005,2.0,0.0,0.5,0.7726018763552122,,,,False
2,rf,0.0,0.005,2.0,0.2,0.5,0.8173638453574265,,,,False
2,rf,0.0,0.005,2.0,0.4,0.5,0.8318307559162714,,,,False
2,rf,0.0,0.005,2.0,0.6,0.5,0.790339859981474,,,,False
2,rf,0.0,0.005,4.0,0.0,0.5,0.775875267467869,,,,False
2,rf,0.0,0.005,4.0,0.2,0.5,0.8148785985964672,,,,False
2,rf,0.0,0.005,4.0,0.4,0.5,0.6489895579431383,,,,False
2,rf,0.0,0.005,4.0,0.6,0.5,0.8228793601362338,,,,False
2,rf,0.0,0.015,0.0,0.0,0.5,,0.6538935056940598,6.329983077701939e-07,1.0,True
2,rf,0.0,0.015,0.0,0.2,0.5,0.8215194227245542,,,,False
2,rf,0.0,0.015,0.0,0.4,0.5,0.8236218646546695,,,,False
2,rf,0.0,0.015,0.0,0.6,0.5,0.7851812089456183,,,,False
2,rf,0.0,0.015,1.0,0.0,0.5,0.8077537378418184,,,,False
2,rf,0.0,0.015,1.0,0.2,0.5,0.8127875257886105,,,,False
2,rf,0.0,0.015,1.0,0.4,0.5,0.8261808342341356,,,,False
2,rf,0.0,0.015,1.0,0.6,0.5,0.8362152255366692,,,,False
2,rf,0.0,0.015,2.0,0.0,0.5,0.816115684552917,,,,False
2,rf,0.0,0.015,2.0,0.2,0.5,0.818838715973938,,,,False
2,rf,0.0,0.015,2.0,0.4,0.5,0.8259988140075673,,,,False
2,rf,0.0,0.015,2.0,0.6,0.5,0.6449499397009658,,,,False
2,rf,0.0,0.015,4.0,0.0,0.5,,0.6291551246537397,3.919572473098931e-05,0.9912280701754386,True
2,rf,0.0,0.015,4.0,0.2,0.5,0.8061787088059064,,,,False
2,rf,0.0,0.015,4.0,0.4,0.5,0.654823374977716,,,,False
2,rf,0.0,0.015,4.0,0.6,0.5,0.8043592650789687,,,,False
2,rf,0.0,0.03,0.0,0.0,0.5,,0.7740843336411204,2.739383214045432e-06,1.0,True
2,rf,0.0,0.03,0.0,0.2,0.5,0.8410377714998699,,,,False
2,rf,0.0,0.03,0.0,0.4,0.5,0.77544059644047,,,,False
2,rf,0.0,0.03,0.0,0.6,0.5,0.8005666657744951,,,,False
2,rf,0.0,0.03,1.0,0.0,0.5,,0.6076100338565711,2.5754965542468256e-06,1.0,True
2,rf,0.0,0.03,1.0,0.2,0.5,0.8063224143489567,,,,False
2,rf,0.0,0.03,1.0,0.4,0.5,0.8314195733242932,,,,False
2,rf,0.0,0.03,1.0,0.6,0.5,0.6479234459443798,,,,False
2,rf,0.0,0.03,2.0,0.0,0.5,,0.6062634656817482,6.578966003090159e-06,1.0,True
2,rf,0.0,0.03,2.0,0.2,0.5,0.8053681018412645,,,,False
2,rf,0.0,0.03,2.0,0.4,0.5,0.8208193311569946,,,,False
2,rf,0.0,0.03,2.0,0.6,0.5,0.8079271190958405,,,,False
2,rf,0.0,0.03,4.0,0.0,0.5,,0.614689135118498,3.315010030369159e-05,0.9956140350877193,True
2,rf,0.0,0.03,4.0,0.2,0.5,0.8174688085267335,,,,False
2,rf,0.0,0.03,4.0,0.4,0.5,0.774812650446482,,,,False
2,rf,0.0,0.03,4.0,0.6,0.5,0.6465020520060737,,,,False
2,rf,0.005,0.0,0.0,0.0,0.5,,0.6663588796552785,9.483176250935088e-07,1.0,True
2,rf,0.005,0.0,0.0,0.2,0.5,0.7697682019879696,,,,False
2,rf,0.005,0.0,0.0,0.4,0.5,0.61593644996983,,,,False
2,rf,0.005,0.0,0.0,0.6,0.5,0.6369097144646477,,,,False
2,rf,0.005,0.0,1.0,0.0,0.5,0.7777402803678344,,,,False
2,rf,0.005,0.0,1.0,0.2,0.5,0.8164495723657553,,,,False
2,rf,0.005,0.0,1.0,0.4,0.5,0.8244418437428763,,,,False
2,rf,0.005,0.0,1.0,0.6,0.5,0.8291242610942341,,,,False
2,rf,0.005,0.0,2.0,0.0,0.5,0.8141981090777691,,,,False
2,rf,0.005,0.0,2.0,0.2,0.5,0.6555184315874615,,,,False
2,rf,0.005,0.0,2.0,0.4,0.5,0.8095626440300044,,,,False
2,rf,0.005,0.0,2.0,0.6,0.5,0.818648482945408,,,,False
2,rf,0.005,0.0,4.0,0.0,0.5,,0.6204601415820252,9.268651312366316e-05,0.9956140350877193,True
2,rf,0.005,0.0,4.0,0.2,0.5,0.8073544834543919,,,,False
2,rf,0.005,0.0,4.0,0.4,0.5,0.8056711970453231,,,,False
2,rf,0.005,0.0,4.0,0.6,0.5,0.8133679151410584,,,,False
2,rf,0.01,0.0,0.0,0.0,0.5,,0.7891658971991382,4.236161034842922e-06,1.0,True
2,rf,0.01,0.0,0.0,0.2,0.5,0.8079267019388677,,,,False
2,rf,0.01,0.0,0.0,0.4,0.5,0.8114316846343735,,,,False
2,rf,0.01,0.0,0.0,0.6,0.5,0.6046967549506522,,,,False
2,rf,0.01,0.0,1.0,0.0,0.5,,0.6593567251461989,1.95891808973947e-06,1.0,True
2,rf,0.01,0.0,1.0,0.2,0.5,0.7997556411358561,,,,False
2,rf,0.01,0.0,1.0,0.4,0.5,0.6475458555631671,,,,False
2,rf,0.01,0.0,1.0,0.6,0.5,0.8200773551857861,,,,False
2,rf,0.01,0.0,2.0,0.0,0.5,,0.6161126500461681,5.9643153762500845e-06,1.0,True
2,rf,0.01,0.0,2.0,0.2,0.5,0.7790508928299339,,,,False
2,rf,0.01,0.0,2.0,0.4,0.5,0.7773570795537831,,,,False
2,rf,0.01,0.0,2.0,0.6,0.5,0.8092667709571512,,,,False
2,rf,0.01,0.0,4.0,0.0,0.5,,0.6467759310557094,4.076163361332874e-05,1.0,True
2,rf,0.01,0.0,4.0,0.2,0.5,0.8205279657124667,,,,False
2,rf,0.01,0.0,4.0,0.4,0.5,,0.6026213193803222,0.0008992463494055247,0.97953216374269,True
2,rf,0.01,0.0,4.0,0.6,0.5,0.7898949521021003,,,,False
2,rf,0.02,0.0,0.0,0.0,0.5,,0.8926592797783933,1.671372489830958e-05,1.0,True
2,rf,0.02,0.0,0.0,0.2,0.5,,0.6787857802400739,0.0004836790483431219,0.9868421052631579,True
2,rf,0.02,0.0,0.0,0.4,0.5,,0.6872114496768237,0.0015185962891890448,0.956140350877193,True
2,rf,0.02,0.0,0.0,0.6,0.5,,0.6742843951985227,0.002366348453751943,0.9473684210526315,True
2,rf,0.02,0.0,1.0,0.0,0.5,,0.7072945521698983,5.845564206463649e-06,1.0,True
2,rf,0.02,0.0,1.0,0.2,0.5,,0.6213963270749974,0.0002243688900989138,0.9707602339181286,True
2,rf,0.02,0.0,1.0,0.4,0.5,,0.6366830819739407,0.0008231462872185791,0.9590643274853801,True
2,rf,0.02,0.0,1.0,0.6,0.5,,0.6235123627782908,0.0004866333039386106,0.9736842105263158,True
2,rf,0.02,0.0,2.0,0.0,0.5,,0.6992536164973838,1.1855800767124336e-05,1.0,True
2,rf,0.02,0.0,2.0,0.2,0.5,,0.6170873089155637,0.0003400224142442454,0.9766081871345029,True
2,rf,0.02,0.0,2.0,0.4,0.5,,0.6445701241407613,0.000742068418360553,0.9619883040935673,True
2,rf,0.02,0.0,2.0,0.6,0.5,,0.6311429157689545,0.001160998339132524,0.9532163742690059,True
2,rf,0.02,0.0,4.0,0.0,0.5,,0.698368728839643,3.772464851370394e-05,0.9956140350877193,True
2,rf,0.02,0.0,4.0,0.2,0.5,,0.6384400328306146,0.00029564727307063166,0.9766081871345029,True
2,rf,0.02,0.0,4.0,0.4,0.5,,0.6324894839437776,0.0007169410948983934,0.9590643274853801,True
2,rf,0.02,0.0,4.0,0.6,0.5,,0.6298348209705551,0.0006913224830997766,0.956140350877193,True
2,xgb,0.0,0.0,0.0,0.0,0.5,0.6279856430869234,,,,False
2,xgb,0.0,0.0,0.0,0.2,0.5,0.6279856430869234,,,,False
2,xgb,0.0,0.0,0.0,0.4,0.5,0.7502312304238047,,,,False
2,xgb,0.0,0.0,0.0,0.6,0.5,0.6444735372558462,,,,False
2,xgb,0.0,0.0,1.0,0.0,0.5,0.6666696290066546,,,,False
2,xgb,0.0,0.0,1.0,0.2,0.5,0.7844996256970477,,,,False
2,xgb,0.0,0.0,1.0,0.4,0.5,0.749445468639785,,,,False
2,xgb,0.0,0.0,1.0,0.6,0.5,0.8544508972427729,,,,False
2,xgb,0.0,0.0,2.0,0.0,0.5,,0.6085718682671591,3.788212360911203e-05,1.0,True
2,xgb,0.0,0.0,2.0,0.2,0.5,0.6915965722352994,,,,False
2,xgb,0.0,0.0,2.0,0.4,0.5,0.7111659640156391,,,,False
2,xgb,0.0,0.0,2.0,0.6,0.5,0.8284435239362157,,,,False
2,xgb,0.0,0.0,4.0,0.0,0.5,,0.6841335795629423,0.00016321039355915445,0.9912280701754386,True
2,xgb,0.0,0.0,4.0,0.2,0.5,,0.6031663588796553,0.00040371636677649647,0.9824561403508771,True
2,xgb,0.0,0.0,4.0,0.4,0.5,,0.6031471221914435,0.00384917717388511,0.9342105263157895,True
2,xgb,0.0,0.0,4.0,0.6,0.5,,0.6125730994152047,0.0026489488269587635,0.9210526315789473,True
2,xgb,0.0,0.005,0.0,0.0,0.5,0.712949239491373,,,,False
2,xgb,0.0,0.005,0.0,0.2,0.5,0.8275166135453335,,,,False
2,xgb,0.0,0.005,0.0,0.4,0.5,0.7880111003298099,,,,False
2,xgb,0.0,0.005,0.0,0.6,0.5,0.7844240619235633,,,,False
2,xgb,0.0,0.005,1.0,0.0,0.5,0.7743801978255235,,,,False
2,xgb,0.0,0.005,1.0,0.2,0.5,0.8376284686201526,,,,False
2,xgb,0.0,0.005,1.0,0.4,0.5,0.7147252853329085,,,,False
2,xgb,0.0,0.005,1.0,0.6,0.5,0.8175332334401991,,,,False
2,xgb,0.0,0.005,2.0,0.0,0.5,0.7642849732759647,,,,False
2,xgb,0.0,0.005,2.0,0.2,0.5,0.791149502100219,,,,False
2,xgb,0.0,0.005,2.0,0.4,0.5,0.7204557696833761,,,,False
2,xgb,0.0,0.005,2.0,0.6,0.5,0.8183093246417905,,,,False
2,xgb,0.0,0.005,4.0,0.0,0.5,0.8305524184060437,,,,False
2,xgb,0.0,0.005,4.0,0.2,0.5,0.825500699292339,,,,False
2,xgb,0.0,0.005,4.0,0.4,0.5,0.834332557092219,,,,False
2,xgb,0.0,0.005,4.0,0.6,0.5,0.8424937207014308,,,,False
2,xgb,0.0,0.015,0.0,0.0,0.5,,0.6657433056325023,6.581905547253797e-07,1.0,True
2,xgb,0.0,0.015,0.0,0.2,0.5,0.8518243241536608,,,,False
2,xgb,0.0,0.015,0.0,0.4,0.5,0.7806423923267897,,,,False
2,xgb,0.0,0.015,0.0,0.6,0.5,0.7021038694056578,,,,False
2,xgb,0.0,0.015,1.0,0.0,0.5,0.8410426199948061,,,,False
2,xgb,0.0,0.015,1.0,0.2,0.5,0.8343588732781134,,,,False
2,xgb,0.0,0.015,1.0,0.4,0.5,0.8404200607363513,,,,False
2,xgb,0.0,0.015,1.0,0.6,0.5,0.8442823450281577,,,,False
2,xgb,0.0,0.015,2.0,0.0,0.5,0.717100017240471,,,,False
2,xgb,0.0,0.015,2.0,0.2,0.5,0.7112070690362332,,,,False
2,xgb,0.0,0.015,2.0,0.4,0.5,0.8047099704733016,,,,False
2,xgb,0.0,0.015,2.0,0.6,0.5,0.8332517623279646,,,,False
2,xgb,0.0,0.015,4.0,0.0,0.5,,0.6047245306248077,4.857143001468778e-05,1.0,True
2,xgb,0.0,0.015,4.0,0.2,0.5,0.8199049158615231,,,,False
2,xgb,0.0,0.015,4.0,0.4,0.5,0.7781976331134763,,,,False
2,xgb,0.0,0.015,4.0,0.6,0.5,0.8400780762821921,,,,False
2,xgb,0.0,0.03,0.0,0.0,0.5,,0.7996306555863343,2.8237964839750163e-06,1.0,True
2,xgb,0.0,0.03,0.0,0.2,0.5,0.6673737859608115,,,,False
2,xgb,0.0,0.03,0.0,0.4,0.5,0.6766406172833511,,,,False
2,xgb,0.0,0.03,0.0,0.6,0.5,0.747578172443491,,,,False
2,xgb,0.0,0.03,1.0,0.0,0.5,,0.6168436441982148,2.6118968272648146e-06,1.0,True
2,xgb,0.0,0.03,1.0,0.2,0.5,0.6823628729916656,,,,False
2,xgb,0.0,0.03,1.0,0.4,0.5,0.819927336711075,,,,False
2,xgb,0.0,0.03,1.0,0.6,0.5,0.8333200337431658,,,,False
2,xgb,0.0,0.03,2.0,0.0,0.5,0.677538654224902,,,,False
2,xgb,0.0,0.03,2.0,0.2,0.5,0.6615706110902494,,,,False
2,xgb,0.0,0.03,2.0,0.4,0.5,0.8214440967562758,,,,False
2,xgb,0.0,0.03,2.0,0.6,0.5,0.8498988069015189,,,,False
2,xgb,0.0,0.03,4.0,0.0,0.5,,0.6357340720221608,6.688531546705789e-05,1.0,True
2,xgb,0.0,0.03,4.0,0.2,0.5,0.8253168091948414,,,,False
2,xgb,0.0,0.03,4.0,0.4,0.5,0.7210799252999567,,,,False
2,xgb,0.0,0.03,4.0,0.6,0.5,0.8415145484192895,,,,False
2,xgb,0.005,0.0,0.0,0.0,0.5,,0.7200677131425054,1.0927742024602338e-06,1.0,True
2,xgb,0.005,0.0,0.0,0.2,0.5,0.6817325231253945,,,,False
2,xgb,0.005,0.0,0.0,0.4,0.5,0.7035974717098502,,,,False
2,xgb,0.005,0.0,0.0,0.6,0.5,0.658857326744842,,,,False
2,xgb,0.005,0.0,1.0,0.0,0.5,0.8217293219368201,,,,False
2,xgb,0.005,0.0,1.0,0.2,0.5,0.8380980543237199,,,,False
2,xgb,0.005,0.0,1.0,0.4,0.5,0.8431590718492782,,,,False
2,xgb,0.005,0.0,1.0,0.6,0.5,0.7929939701267532,,,,False
2,xgb,0.005,0.0,2.0,0.0,0.5,0.8273778075278629,,,,False
2,xgb,0.005,0.0,2.0,0.2,0.5,0.8365982843436046,,,,False
2,xgb,0.005,0.0,2.0,0.4,0.5,0.8386056895330842,,,,False
2,xgb,0.005,0.0,2.0,0.6,0.5,0.8425395620425986,,,,False
2,xgb,0.005,0.0,4.0,0.0,0.5,0.7486396654167488,,,,False
2,xgb,0.005,0.0,4.0,0.2,0.5,0.8444899632375756,,,,False
2,xgb,0.005,0.0,4.0,0.4,0.5,0.6580159627140995,,,,False
2,xgb,0.005,0.0,4.0,0.6,0.5,0.7241327110620283,,,,False
2,xgb,0.01,0.0,0.0,0.0,0.5,,0.7933979686057249,3.8061970921710042e-06,1.0,True
2,xgb,0.01,0.0,0.0,0.2,0.5,0.7874202432212799,,,,False
2,xgb,0.01,0.0,0.0,0.4,0.5,0.8548924124974864,,,,False
2,xgb,0.01,0.0,0.0,0.6,0.5,,0.6055709449061248,0.0020237335368942233,0.9342105263157895,True
2,xgb,0.01,0.0,1.0,0.0,0.5,,0.6608187134502925,1.75642927691122e-06,1.0,True
2,xgb,0.01,0.0,1.0,0.2,0.5,0.8241691241207741,,,,False
2,xgb,0.01,0.0,1.0,0.4,0.5,0.8392455160352418,,,,False
2,xgb,0.01,0.0,1.0,0.6,0.5,0.8438045389709791,,,,False
2,xgb,0.01,0.0,2.0,0.0,0.5,,0.6382348414896892,7.66946184027617e-06,1.0,True
2,xgb,0.01,0.0,2.0,0.2,0.5,0.7700962679078792,,,,False
2,xgb,0.01,0.0,2.0,0.4,0.5,0.703625255011684,,,,False
2,xgb,0.01,0.0,2.0,0.6,0.5,0.7557793599491548,,,,False
2,xgb,0.01,0.0,4.0,0.0,0.5,,0.6335795629424439,3.452490523447871e-05,0.9956140350877193,True
2,xgb,0.01,0.0,4.0,0.2,0.5,0.8304648450860848,,,,False
2,xgb,0.01,0.0,4.0,0.4,0.5,0.8231468459939785,,,,False
2,xgb,0.01,0.0,4.0,0.6,0.5,0.7698640667781932,,,,False
2,xgb,0.02,0.0,0.0,0.0,0.5,,0.9230532471529701,1.693677664782456e-05,1.0,True
2,xgb,0.02,0.0,0.0,0.2,0.5,,0.6658202523853494,0.0016438525600512843,0.9912280701754386,True
2,xgb,0.02,0.0,0.0,0.4,0.5,,0.6894813788858112,0.0022281678287561224,0.9780701754385965,True
2,xgb,0.02,0.0,0.0,0.6,0.5,,0.6798822714681441,0.0025897895133679683,0.9517543859649122,True
2,xgb,0.02,0.0,1.0,0.0,0.5,,0.6942520775623269,6.49503331762169e-06,1.0,True
2,xgb,0.02,0.0,1.0,0.2,0.5,,0.6190366266543552,0.0003783549897200533,0.9853801169590644,True
2,xgb,0.02,0.0,1.0,0.4,0.5,,0.6228967887555146,0.0009878408385566306,0.9824561403508771,True
2,xgb,0.02,0.0,1.0,0.6,0.5,,0.620472966040833,0.0008384267643661847,0.956140350877193,True
2,xgb,0.02,0.0,2.0,0.0,0.5,,0.7191058787319176,8.977980345603598e-06,1.0,True
2,xgb,0.02,0.0,2.0,0.2,0.5,,0.6197034985123627,0.0002643156551422887,0.9824561403508771,True
2,xgb,0.02,0.0,2.0,0.4,0.5,,0.6317969631681543,0.000526518071457982,0.9883040935672515,True
2,xgb,0.02,0.0,2.0,0.6,0.5,,0.639196675900277,0.0008317207958123962,0.9590643274853801,True
2,xgb,0.02,0.0,4.0,0.0,0.5,,0.6866343490304709,4.150206321384964e-05,0.9956140350877193,True
2,xgb,0.02,0.0,4.0,0.2,0.5,,0.6305658151226018,0.0003062762906316241,0.9853801169590644,True
2,xgb,0.02,0.0,4.0,0.4,0.5,,0.6573304606545605,0.0006809561683487342,0.9619883040935673,True
2,xgb,0.02,0.0,4.0,0.6,0.5,,0.6313737560274957,0.0005650486600343729,0.9707602339181286,True
3,logreg,0.0,0.0,0.0,0.0,0.5,0.8217484583034192,,,,False
3,logreg,0.0,0.0,0.0,0.2,0.5,0.8275072144611437,,,,False
3,logreg,0.0,0.0,0.0,0.4,0.5,0.9371506562179395,,,,False
3,logreg,0.0,0.0,0.0,0.6,0.5,0.9464905043855154,,,,False
3,logreg,0.0,0.0,1.0,0.0,0.5,0.8318959233311647,,,,False
3,logreg,0.0,0.0,1.0,0.2,0.5,0.9593982472460025,,,,False
3,logreg,0.0,0.0,1.0,0.4,0.5,0.9588715118848986,,,,False
3,logreg,0.0,0.0,1.0,0.6,0.5,0.9350783458122957,,,,False
3,logreg,0.0,0.0,2.0,0.0,0.5,0.8217484583034192,,,,False
3,logreg,0.0,0.0,2.0,0.2,0.5,0.9492671865396828,,,,False
3,logreg,0.0,0.0,2.0,0.4,0.5,0.9371022631503599,,,,False
3,logreg,0.0,0.0,2.0,0.6,0.5,0.9478115266215704,,,,False
3,logreg,0.0,0.0,4.0,0.0,0.5,,0.6820074512382205,0.0001601966077240391,1.0,True
3,logreg,0.0,0.0,4.0,0.2,0.5,,0.6154028782233911,0.0013910686437044184,0.9743589743589743,True
3,logreg,0.0,0.0,4.0,0.4,0.5,,0.6048286945722843,0.0010096721247936369,0.9572649572649573,True
3,logreg,0.0,0.0,4.0,0.6,0.5,0.9385759323329635,,,,False
3,logreg,0.0,0.005,0.0,0.0,0.5,0.8318959233311647,,,,False
3,logreg,0.0,0.005,0.0,0.2,0.5,0.9408129654549734,,,,False
3,logreg,0.0,0.005,0.0,0.4,0.5,0.9477117970535409,,,,False
3,logreg,0.0,0.005,0.0,0.6,0.5,0.8300708021126811,,,,False
3,logreg,0.0,0.005,1.0,0.0,0.5,0.958885426733182,,,,False
3,logreg,0.0,0.005,1.0,0.2,0.5,0.9539926361513501,,,,False
3,logreg,0.0,0.005,1.0,0.4,0.5,0.9474616672614401,,,,False
3,logreg,0.0,0.005,1.0,0.6,0.5,0.9585207230694698,,,,False
3,logreg,0.0,0.005,2.0,0.0,0.5,0.9350783458122957,,,,False
3,logreg,0.0,0.005,2.0,0.2,0.5,0.9476663257074565,,,,False
3,logreg,0.0,0.005,2.0,0.4,0.5,0.9453224388715761,,,,False
